Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-03-25,7.60,14.50,21.80,32.46,0.00,226.46,512.00,0.59,1.50,ENE,35.86
2019-03-26,9.20,12.70,18.10,56.88,0.00,257.79,1375.00,1.97,7.90,ENE,45.45
2019-03-27,10.60,12.24,16.30,76.12,0.00,70.67,334.00,0.38,3.00,N,66.21
2019-03-28,10.90,14.42,20.20,60.62,0.00,349.12,1236.00,2.06,9.30,N,43.93
2019-03-29,8.50,13.13,18.80,75.54,0.00,280.71,1315.00,1.58,8.10,N,14.86
2019-03-30,8.20,13.78,19.10,78.04,0.00,329.79,1280.00,1.74,7.90,N,11.54
2019-03-31,7.80,13.82,19.20,68.17,0.00,357.50,1303.00,1.80,8.50,N,15.92
2019-04-01,9.00,14.82,20.60,65.75,0.00,338.33,1218.00,1.77,8.40,ENE,20.38
2019-04-02,8.00,15.11,26.40,52.92,16.80,365.38,1192.00,2.05,9.20,ENE,40.04
2019-04-03,8.10,14.38,20.30,70.38,0.00,278.62,1401.00,1.56,9.30,SSE,28.50
2019-04-04,7.90,13.69,18.90,75.00,0.00,185.29,1568.00,1.21,9.40,N,14.73
2019-04-05,8.90,13.74,18.70,78.58,1.20,359.67,1403.00,1.83,9.00,N,13.86
2019-04-06,10.80,13.59,17.70,88.62,11.80,237.33,1535.00,1.48,10.20,SSE,17.15
2019-04-07,11.80,14.03,17.40,90.58,2.20,167.96,1477.00,1.20,10.20,SSE,11.84
2019-04-08,11.40,13.71,17.20,94.29,11.20,107.75,1078.00,0.73,10.90,SE,13.77
2019-04-09,10.30,13.92,18.90,86.54,0.00,199.58,1478.00,1.38,10.70,NE,9.02
2019-04-10,9.10,13.71,18.60,83.25,0.00,230.83,1401.00,1.41,9.90,SE,16.08
2019-04-11,8.90,13.80,18.50,84.92,0.00,289.75,1448.00,1.63,9.60,SE,21.14
2019-04-12,8.40,14.33,19.20,76.67,0.00,351.04,1303.00,2.08,9.60,N,14.18
2019-04-13,8.10,13.79,20.80,53.62,0.00,363.25,1201.00,2.33,10.20,NNE,16.90
2019-04-14,4.80,14.68,22.20,36.46,0.00,363.08,1208.00,2.21,9.60,N,20.29
2019-04-15,12.80,16.55,22.50,64.29,0.00,317.38,1303.00,1.93,9.60,N,36.21
2019-04-16,11.10,16.60,21.60,60.71,0.00,254.25,1311.00,1.65,9.60,ENE,31.37
2019-04-17,10.10,14.68,18.40,76.83,1.40,188.25,1320.00,1.18,8.80,N,13.81
2019-04-18,11.40,14.95,18.90,87.75,0.20,151.21,1301.00,0.95,9.30,SSE,12.89
2019-04-19,12.30,15.58,20.80,77.00,0.00,343.62,1508.00,2.21,11.00,N,37.66
2019-04-20,11.40,16.01,22.50,37.88,0.00,333.62,1223.00,2.04,9.30,ENE,34.00
2019-04-21,9.90,14.99,20.10,32.71,0.00,351.83,1188.00,2.07,9.00,N,17.00
2019-04-22,8.80,13.98,20.30,64.25,0.00,342.58,1220.00,1.93,8.70,N,17.97
2019-04-23,7.70,13.96,19.90,66.96,0.00,333.25,1197.00,1.88,8.70,SSE,17.51
2019-04-24,9.60,13.83,18.60,78.50,0.00,190.29,1406.00,1.18,8.00,N,16.79
2019-04-25,11.30,14.25,17.00,89.29,0.00,130.29,1093.00,0.83,6.60,SE,17.50
2019-04-26,13.20,16.80,22.30,67.92,0.00,289.88,1332.00,1.70,9.40,ENE,34.76
2019-04-27,12.90,17.15,22.80,65.54,0.00,323.12,1211.00,1.95,8.90,N,41.85
2019-04-28,10.10,15.56,20.50,66.42,0.00,307.46,1181.00,1.92,9.00,SE,23.82
2019-04-29,9.80,16.20,24.30,57.33,0.00,324.88,1187.00,2.06,9.40,N,19.54
2019-04-30,9.30,15.10,19.70,70.21,0.00,212.08,1357.00,1.12,7.60,SE,20.92
2019-05-01,12.80,15.70,20.20,83.42,0.60,194.00,1463.00,1.19,8.40,SE,14.93
2019-05-02,11.90,14.50,17.80,85.00,0.20,140.29,1028.00,0.75,5.70,SE,15.19
2019-05-03,11.20,14.12,18.60,88.33,64.00,233.25,1371.00,1.40,9.30,N,14.18
2019-05-04,11.50,14.52,19.10,87.46,0.20,238.71,1419.00,1.53,9.80,N,14.27
2019-05-05,11.40,14.74,19.80,87.33,3.60,167.00,1318.00,1.30,9.40,N,13.91
2019-05-06,11.80,16.06,20.90,81.21,0.00,282.33,1419.00,1.90,10.40,SSE,20.67
2019-05-07,11.80,15.43,25.70,80.78,21.00,187.04,1359.00,1.32,10.10,N,14.23
2019-05-08,12.60,15.20,21.70,88.46,20.20,320.71,503.00,1.29,2.00,N,12.50
2019-05-09,11.10,14.85,19.40,91.67,2.00,277.79,1396.00,1.65,9.20,SE,16.56
2019-05-10,11.20,14.80,19.20,90.00,3.20,195.75,1501.00,1.18,9.40,N,13.07
2019-05-11,11.40,14.28,17.70,90.88,19.00,142.79,1394.00,0.96,8.70,N,17.70
2019-05-12,11.20,14.81,19.10,91.12,0.00,186.42,1403.00,1.25,9.50,SE,14.14
2019-05-13,10.30,16.18,20.90,82.04,0.00,406.88,619.00,1.48,2.30,SSE,15.00
2019-05-14,12.80,15.98,20.80,88.38,0.00,202.33,617.00,0.79,2.30,,0.00
2019-05-15,12.70,15.66,19.70,92.42,1.80,153.12,1355.00,0.99,9.40,SE,17.29
2019-05-16,11.70,16.10,21.20,81.67,0.20,216.58,1320.00,1.34,9.00,N,22.53
2019-05-17,12.60,15.86,20.90,78.79,0.00,219.75,371.00,1.14,1.90,SE,11.28
2019-05-18,11.60,13.70,17.10,89.21,0.00,148.88,1021.00,0.84,6.20,SE,16.63
2019-05-19,10.60,14.40,18.40,89.42,0.00,177.17,1396.00,1.16,10.00,SE,17.47
2019-05-20,10.30,15.77,21.50,76.92,0.00,470.75,722.00,2.08,3.30,N,11.58
2019-05-21,10.20,14.69,18.90,83.62,0.00,248.83,1339.00,1.35,8.00,SE,16.89
2019-05-22,10.30,15.63,21.10,81.75,0.00,400.17,684.00,1.90,3.00,N,14.14
2019-05-23,11.80,16.57,22.10,77.29,10.80,555.04,737.00,2.64,3.60,ENE,25.75
2019-05-24,12.30,15.56,19.80,80.50,2.40,275.54,737.00,1.53,3.60,ENE,37.69
2019-05-25,13.60,15.58,18.30,76.00,0.00,227.42,1269.00,1.45,10.00,NE,33.16
2019-05-26,12.40,15.89,19.50,69.75,1.00,299.17,1457.00,1.82,10.60,NE,32.45
2019-05-27,11.50,14.87,21.20,74.96,3.20,238.21,1484.00,1.47,9.90,N,24.93
2019-05-28,10.50,13.68,18.50,90.33,2.20,149.12,737.00,1.00,3.20,N,11.60
2019-05-29,10.70,13.49,17.20,93.29,4.40,165.04,1107.00,0.95,5.60,SE,16.54
2019-05-30,12.10,13.30,15.60,95.00,10.60,157.79,475.00,0.97,2.10,SSE,12.88
2019-05-31,10.50,13.50,18.10,92.00,0.80,118.58,352.00,0.79,1.70,WSW,18.90
2019-06-01,10.70,13.92,18.20,92.33,0.00,173.25,612.00,1.22,4.70,SSE,13.28
2019-06-02,12.90,14.32,17.00,92.46,1.80,216.46,1137.00,1.62,9.90,N,6.72
2019-06-03,11.90,15.37,19.40,90.96,1.80,250.29,1573.00,1.80,11.90,SE,16.10
2019-06-04,12.30,15.00,20.10,92.71,7.80,130.62,1361.00,1.06,9.40,SE,15.08
2019-06-05,12.30,14.89,19.90,91.58,13.80,235.33,1485.00,1.66,10.70,SE,16.49
2019-06-06,10.50,15.35,19.60,88.79,0.20,258.79,1368.00,1.63,10.00,N,13.22
2019-06-07,10.60,15.37,20.30,86.42,0.00,239.04,1494.00,1.57,10.30,N,13.69
2019-06-08,11.60,15.02,19.20,87.29,0.00,158.25,1433.00,1.13,9.80,SE,17.43
2019-06-09,12.10,15.22,21.70,88.38,24.40,207.17,1397.00,1.32,9.40,N,8.57
2019-06-10,11.60,15.77,20.20,78.21,0.60,389.42,1387.00,1.99,10.00,NE,27.13
2019-06-11,12.40,15.86,20.70,72.38,15.20,340.42,1644.00,1.95,11.10,NNE,31.12
2019-06-12,12.10,14.65,20.20,86.88,12.00,184.46,1250.00,1.20,10.30,SSE,11.50
2019-06-13,11.30,13.92,16.70,92.12,3.80,112.00,752.00,0.69,5.50,SE,12.66
2019-06-14,11.70,14.84,18.90,90.21,5.20,218.00,1376.00,1.38,9.30,N,8.50
2019-06-15,10.90,15.80,20.60,84.04,22.40,367.92,1399.00,2.42,10.30,N,14.23
2019-06-16,11.70,15.84,20.90,86.29,0.00,350.08,1369.00,2.11,9.80,,0.00
2019-06-17,11.70,16.01,22.50,78.00,0.20,282.33,1450.00,1.75,10.10,N,15.30
2019-06-18,10.90,16.18,22.50,67.67,0.00,318.50,1222.00,1.94,8.80,N,12.41
2019-06-19,11.90,16.45,22.70,75.96,0.20,298.75,1387.00,1.91,9.50,N,13.68
2019-06-20,11.50,16.17,21.10,74.54,1.20,225.00,1468.00,1.42,9.70,NE,22.84
2019-06-21,11.90,15.83,20.70,80.71,50.00,286.96,1431.00,1.40,9.80,NE,15.80
2019-06-22,12.10,15.28,20.60,84.42,28.80,225.12,1455.00,1.20,10.50,NE,18.02
2019-06-23,12.10,14.92,19.90,87.08,6.20,228.92,1531.00,1.53,10.40,N,16.10
2019-06-24,11.60,15.19,19.60,75.67,0.00,310.29,1215.00,1.68,8.50,N,18.77
2019-06-25,10.20,15.67,22.50,77.88,1.20,390.71,1220.00,2.20,9.10,N,18.63
2019-06-26,11.90,16.40,20.90,70.67,5.00,362.08,1401.00,2.08,9.60,NE,32.36
2019-06-27,12.40,14.95,18.80,68.92,1.20,330.08,1280.00,2.07,9.80,N,44.45
2019-06-28,12.20,14.54,18.20,69.21,0.00,346.04,1183.00,2.11,9.10,NE,44.61
2019-06-29,11.30,14.82,18.70,68.42,0.00,313.17,1306.00,1.92,9.90,ENE,40.83
2019-06-30,12.10,14.52,19.20,79.08,9.00,146.83,1477.00,1.02,10.00,NE,14.49
2019-07-01,10.30,15.25,19.30,68.88,0.00,230.25,1034.00,1.45,7.10,N,22.30
2019-07-02,11.70,16.49,20.40,50.67,0.00,357.25,1158.00,2.11,8.70,E,28.97
2019-07-03,11.80,15.77,20.80,61.48,0.00,340.79,1259.00,1.93,9.50,NE,30.33
2019-07-04,8.50,15.09,20.80,50.50,0.00,379.00,1169.00,2.11,8.70,N,25.10
2019-07-05,9.40,15.57,20.20,49.88,0.00,537.25,1176.00,2.64,8.50,NE,33.31
2019-07-06,11.20,15.83,20.60,53.58,0.00,454.25,1232.00,2.38,8.60,ENE,34.61
2019-07-07,12.80,16.75,20.80,65.79,3.00,299.88,1427.00,1.84,10.80,N,29.50
2019-07-08,11.30,14.95,19.40,73.96,3.20,165.75,1436.00,1.35,10.90,N,26.54
2019-07-09,10.80,14.29,18.40,85.38,15.00,157.33,1306.00,1.08,10.50,NE,11.78
2019-07-10,10.90,14.93,19.10,80.62,0.00,308.75,1404.00,1.75,10.00,NE,10.60
2019-07-11,12.00,16.12,20.90,68.21,0.40,333.17,1303.00,2.14,9.80,ENE,24.15
2019-07-12,10.50,13.75,17.80,85.83,24.60,174.75,1318.00,1.09,9.60,SSE,16.33
2019-07-13,11.20,14.51,17.70,88.54,0.60,208.92,1315.00,1.43,8.90,SE,18.32
2019-07-14,8.80,15.28,20.80,71.38,0.00,470.12,1408.00,2.42,10.00,N,17.38
2019-07-15,9.30,15.29,20.20,71.25,0.40,399.04,1550.00,2.04,10.20,ENE,28.95
2019-07-16,12.20,15.02,18.80,68.42,2.00,229.79,1621.00,1.54,11.40,NE,33.26
2019-07-17,13.00,15.75,19.60,71.08,0.40,372.00,1463.00,2.30,10.50,ENE,31.65
2019-07-18,11.50,14.59,17.40,78.50,1.40,180.25,1213.00,1.07,9.10,NE,25.75
2019-07-19,10.10,15.13,19.60,64.50,0.00,353.58,1151.00,2.15,9.00,N,28.58
2019-07-20,11.90,15.78,19.60,65.62,2.60,292.92,1253.00,1.81,9.10,N,27.10
2019-07-21,11.50,15.38,20.10,71.96,0.00,272.71,1524.00,1.87,10.10,N,13.97
2019-07-22,11.20,14.52,19.70,77.46,12.60,210.75,1100.00,1.36,7.90,SSE,20.24
2019-07-23,9.90,15.03,20.30,76.71,0.20,343.75,1420.00,2.05,10.10,NE,18.60
2019-07-24,10.60,15.32,19.80,71.71,0.00,332.67,1325.00,2.02,9.60,SE,19.77
2019-07-25,11.00,15.32,21.10,72.88,2.60,331.92,1288.00,2.12,9.70,ENE,24.67
2019-07-26,10.80,14.91,19.00,60.42,7.20,361.62,1366.00,2.10,9.90,ENE,34.88
2019-07-27,11.50,15.11,19.20,60.92,0.40,327.79,1227.00,2.00,9.10,ENE,34.88
2019-07-28,11.60,15.36,19.20,67.21,6.40,354.25,1267.00,2.14,9.10,NE,35.23
2019-07-29,12.00,15.05,18.90,57.42,9.80,326.08,1285.00,2.06,9.40,ENE,36.40
2019-07-30,11.40,15.16,19.10,62.08,0.00,340.29,1308.00,2.18,9.70,N,34.60
2019-07-31,11.40,15.80,19.60,61.79,0.00,301.71,1390.00,2.00,10.00,ENE,29.23
2019-08-01,10.60,16.67,21.80,55.96,0.00,328.96,1346.00,2.13,9.90,E,14.90
2019-08-02,11.10,15.85,20.80,76.46,0.00,235.83,1373.00,1.48,9.50,SE,19.64
2019-08-03,12.20,15.08,20.70,82.50,13.60,144.88,1554.00,1.06,10.00,SE,16.08
2019-08-04,10.90,14.39,20.30,84.75,8.60,264.04,1433.00,1.75,10.00,NE,26.98
2019-08-05,10.10,15.36,20.60,72.38,0.00,306.04,1408.00,1.95,10.20,N,18.42
2019-08-06,12.10,16.05,20.60,69.79,0.00,268.21,1540.00,1.70,11.20,N,19.70
2019-08-07,10.60,15.69,21.40,56.88,0.60,379.79,1334.00,2.28,9.30,ENE,30.34
2019-08-08,12.10,15.01,19.30,80.79,0.00,162.17,1370.00,1.25,9.60,SE,22.00
2019-08-09,11.90,14.78,19.80,87.17,0.00,182.54,1352.00,1.21,9.90,N,9.59
2019-08-10,11.40,15.38,19.60,79.67,0.00,349.25,1355.00,1.88,9.80,N,17.39
2019-08-11,12.80,16.01,20.70,70.54,0.00,336.96,1400.00,2.05,10.10,NE,22.77
2019-08-12,11.30,14.22,19.00,86.62,0.00,179.75,1277.00,1.15,9.90,NE,12.40
2019-08-13,11.40,14.24,17.10,90.50,0.00,160.71,971.00,1.08,7.00,ENE,11.27
2019-08-14,10.30,15.08,19.90,81.12,0.00,344.25,1383.00,1.92,9.35,NE,17.70
2019-08-15,10.10,14.67,20.10,81.29,0.40,424.81,1449.00,2.71,10.20,,0.00
2019-08-16,9.80,14.71,20.30,79.33,6.00,291.24,1492.00,1.68,9.80,ENE,14.16
2019-08-17,12.60,15.10,19.10,80.29,4.60,208.42,1531.00,1.36,11.70,NNE,26.82
2019-08-18,12.40,13.97,17.20,87.21,35.00,118.83,983.00,0.81,9.30,NNE,12.89
2019-08-19,11.20,13.50,19.20,92.46,24.00,119.12,1431.00,0.88,10.20,SSE,19.03
2019-08-20,9.30,13.62,19.20,86.29,5.80,204.79,1521.00,1.30,10.40,NNE,12.19
2019-08-21,10.60,14.13,18.90,86.38,8.00,175.75,1343.00,1.08,9.70,NNE,12.89
2019-08-22,10.90,14.50,19.30,87.25,3.20,240.67,1413.00,1.64,10.20,NNE,10.96
2019-08-23,10.90,14.86,20.40,85.46,0.00,97.12,144.00,0.00,0.00,SSE,19.30
2019-08-24,9.90,15.92,22.10,70.96,0.20,147.79,192.00,0.00,0.00,E,33.40
2019-08-25,11.10,16.29,21.10,57.04,0.00,350.00,1325.00,2.01,9.60,ENE,30.93
2019-08-26,10.70,14.79,19.80,74.83,0.00,151.71,1389.00,0.89,8.00,NNE,17.49
2019-08-27,9.30,15.77,20.60,60.71,0.00,297.88,1410.00,1.82,8.80,SSE,24.40
2019-08-28,10.80,15.50,20.30,66.25,1.00,290.75,1387.00,1.80,9.90,ENE,28.26
2019-08-29,11.10,14.98,20.10,53.96,0.00,326.33,1179.00,1.99,8.90,ENE,27.36
2019-08-30,12.20,16.05,20.90,49.75,0.00,333.42,1292.00,2.00,9.40,ENE,31.65
2019-08-31,10.80,15.22,21.20,72.21,2.40,733.08,1533.00,3.40,9.40,NE,13.38
2019-09-01,11.70,14.35,19.90,86.17,4.40,342.17,1394.00,1.71,10.00,NNE,12.08
2019-09-02,11.20,14.42,19.70,79.79,18.20,258.33,1310.00,1.71,9.10,N,16.58
2019-09-03,10.80,13.91,19.30,79.42,12.60,181.96,1260.00,1.11,9.30,N,17.00
2019-09-04,8.80,14.79,20.60,64.46,0.00,324.96,1389.00,1.97,9.80,ENE,25.74
2019-09-05,9.60,15.56,21.70,69.75,0.00,22.92,33.00,0.00,0.00,ENE,24.37
2019-09-06,12.90,15.55,20.20,70.96,0.00,64.75,88.00,0.00,0.00,ENE,29.44
2019-09-07,12.30,15.30,20.00,66.58,0.00,284.71,1543.00,1.80,10.90,ENE,26.63
2019-09-08,10.80,14.74,21.10,80.96,0.20,163.29,241.00,0.00,0.00,SSE,14.89
2019-09-09,10.40,14.70,22.60,85.71,2.80,80.62,241.00,0.00,0.00,SSE,12.58
2019-09-10,9.40,14.43,19.70,80.79,3.00,220.79,1394.00,1.39,9.10,SSE,18.66
2019-09-11,12.10,15.79,20.80,76.88,1.00,343.67,1501.00,2.00,11.40,ENE,25.29
2019-09-12,10.10,15.41,21.40,69.00,1.00,305.75,1383.00,1.86,9.70,N,19.70
2019-09-13,10.90,14.59,20.90,81.33,49.60,220.33,1320.00,1.55,9.80,NNE,15.62
2019-09-14,10.60,14.91,19.80,82.54,0.20,266.25,1457.00,1.68,9.80,SSE,22.06
2019-09-15,12.20,15.62,20.10,74.29,0.00,230.21,1285.00,1.49,9.20,ENE,24.37
2019-09-16,11.00,14.41,19.80,79.00,12.00,221.96,1429.00,1.42,9.80,N,20.26
2019-09-17,11.30,14.36,18.30,84.12,5.00,104.92,153.00,0.00,0.00,NE,13.06
2019-09-18,11.40,14.37,19.80,85.75,11.60,184.75,1415.00,1.13,9.40,NNE,12.35
2019-09-19,10.90,14.75,20.60,70.17,0.00,333.38,1318.00,2.05,9.10,N,13.95
2019-09-20,8.70,14.17,19.90,68.12,0.00,202.46,1255.00,1.30,9.10,ENE,25.06
2019-09-21,10.30,14.03,17.90,81.04,0.20,150.29,1552.00,0.93,9.70,NNE,8.22
2019-09-22,11.30,14.13,18.40,87.04,6.80,130.08,1007.00,0.90,7.10,SSE,12.86
2019-09-23,11.40,13.89,18.70,90.67,23.60,166.58,1419.00,1.23,10.70,SSE,13.93
2019-09-24,11.70,14.54,18.70,89.62,0.20,167.46,1587.00,1.12,10.50,SSE,14.86
2019-09-25,11.60,14.20,18.90,90.46,7.00,112.00,1058.00,0.61,5.50,SSE,14.75
2019-09-26,10.90,14.94,20.50,87.33,20.40,210.50,1566.00,1.46,9.70,ENE,11.73
