"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Barreneche
2016
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2016-01-28,8.60,13.47,19.30,72.12,0.00,178.38,896.00,1.20,8.10,NNE,19.71
2016-01-29,7.20,12.80,18.60,84.08,0.00,163.67,1053.00,0.93,8.20,N,6.79
2016-01-30,9.70,13.90,18.90,85.17,0.00,183.67,932.00,1.10,7.90,SE,15.41
2016-01-31,8.60,14.07,19.80,84.04,0.00,230.75,858.00,1.38,7.80,SE,14.94
2016-02-01,8.80,13.59,21.60,77.65,0.00,228.65,846.00,1.37,7.60,N,12.62
2016-02-02,6.70,11.83,17.20,81.38,0.00,192.17,981.00,1.13,8.20,NNE,12.67
2016-02-03,7.10,13.73,19.70,70.75,0.00,227.67,851.00,1.40,7.80,N,14.27
2016-02-04,11.30,14.55,19.10,73.62,0.00,251.38,872.00,1.73,9.10,ENE,39.44
2016-02-05,9.70,13.27,18.40,67.33,0.00,250.00,879.00,1.67,8.70,NNE,46.53
2016-02-06,7.70,12.10,17.10,75.42,0.00,244.88,958.00,1.75,9.30,NNE,47.13
2016-02-07,6.30,11.64,17.80,67.38,0.00,250.42,893.00,1.72,9.00,NNE,47.33
2016-02-08,6.40,12.59,19.40,63.67,0.00,209.08,981.00,1.27,7.90,NNE,24.84
2016-02-09,6.70,12.09,17.80,52.12,0.00,246.50,900.00,1.64,8.80,NE,30.36
2016-02-10,4.80,10.52,18.10,64.88,0.00,248.17,867.00,1.49,8.40,SE,16.08
2016-02-11,6.80,12.48,18.80,74.29,0.00,229.17,854.00,1.43,7.90,N,8.74
2016-02-12,7.20,12.05,16.80,75.33,0.00,250.12,867.00,1.69,9.00,NNW,19.83
2016-02-13,9.80,11.80,15.80,70.54,0.00,254.29,877.00,1.82,9.10,NNE,52.58
2016-02-14,8.90,13.14,18.20,74.92,0.00,211.08,1071.00,1.53,10.00,NNE,30.76
2016-02-15,7.40,13.05,19.10,80.04,0.00,190.54,1230.00,1.16,9.30,NNE,11.30
2016-02-16,9.20,14.36,19.70,71.79,0.00,223.92,1062.00,1.22,7.90,N,18.64
2016-02-17,8.20,13.54,18.40,65.33,0.00,225.62,1139.00,1.45,8.80,NNE,40.64
2016-02-18,11.00,13.49,17.60,75.33,0.00,261.67,900.00,1.76,9.00,NE,65.85
2016-02-19,10.40,12.97,17.10,80.54,0.80,269.25,1069.00,1.98,10.70,NNE,60.51
2016-02-20,10.30,12.86,17.30,71.71,0.00,254.38,1178.00,1.95,10.30,NNE,32.72
2016-02-21,6.10,12.84,19.60,74.92,0.00,220.42,937.00,1.69,9.70,NE,7.20
2016-02-22,8.30,12.60,20.40,75.79,0.00,228.96,1048.00,1.55,9.80,N,12.90
2016-02-23,7.10,12.62,18.30,73.88,0.00,245.04,1141.00,1.72,11.10,NNE,12.18
2016-02-24,7.50,14.56,21.20,62.17,0.00,222.75,1051.00,1.62,9.80,NNE,16.92
2016-02-25,12.10,14.16,18.30,74.12,0.00,268.17,939.00,2.29,11.70,NE,38.17
2016-02-26,10.20,12.83,17.70,78.12,0.00,181.42,1143.00,1.83,13.10,NE,38.02
2016-02-27,8.60,12.00,17.40,75.58,0.00,277.42,940.00,2.38,11.70,NNE,29.99
2016-02-28,7.20,13.02,19.60,77.75,0.00,208.67,1201.00,1.78,12.10,SE,17.93
2016-02-29,8.00,13.64,21.40,70.00,0.00,271.12,960.00,2.10,11.10,NNE,13.91
2016-03-01,9.10,14.45,21.30,62.83,0.00,257.22,1051.00,1.89,11.30,SE,21.18
2016-03-02,8.80,14.38,20.90,61.08,0.00,250.33,1048.00,1.88,11.10,NNE,19.09
2016-03-03,10.20,14.31,19.30,77.17,1.60,157.17,1102.00,1.38,13.40,NNE,19.10
2016-03-04,10.10,13.52,18.30,82.83,0.20,176.85,1245.00,1.63,11.80,SSW,11.23
2016-03-05,8.90,13.22,17.20,88.42,1.40,114.46,986.00,0.66,10.30,NNE,11.07
2016-03-06,8.60,12.68,19.10,83.08,0.00,188.38,1185.00,1.52,12.90,SE,21.11
2016-03-07,8.90,12.59,17.30,79.21,0.00,165.62,1290.00,1.15,13.10,NNE,12.10
2016-03-08,8.10,12.61,18.30,80.50,0.00,164.58,1250.00,1.45,14.00,NNE,13.15
2016-03-09,8.60,12.54,17.40,82.29,0.00,159.79,1121.00,1.34,13.50,NNE,11.57
2016-03-10,7.60,13.11,18.80,73.54,0.00,205.88,1236.00,2.20,13.70,NNE,11.71
2016-03-11,8.30,14.02,19.40,72.58,0.00,254.25,1071.00,2.26,13.20,NNE,12.89
2016-03-12,9.80,14.40,19.30,84.25,0.00,201.62,1229.00,1.60,11.30,SE,15.68
2016-03-13,11.10,14.09,17.80,91.43,0.80,98.26,1106.00,0.89,10.10,SE,14.67
2016-03-14,10.50,15.32,21.70,83.83,0.20,167.62,1250.00,1.40,12.90,N,11.62
2016-03-15,9.40,14.66,20.40,77.08,0.00,278.54,1004.00,2.23,11.60,N,12.90
2016-03-16,9.60,14.11,18.70,86.17,0.00,174.42,1187.00,1.33,11.80,SE,11.24
2016-03-17,10.80,14.68,19.20,85.88,0.00,157.88,1009.00,1.13,9.80,SE,15.91
2016-03-18,10.00,14.18,18.40,87.50,0.00,158.42,1227.00,1.29,12.10,NNE,8.27
2016-03-19,9.80,14.95,20.40,79.79,0.00,252.17,962.00,1.97,10.80,ESE,16.10
2016-03-20,11.00,16.73,22.20,72.25,0.00,267.67,1083.00,2.12,11.90,ENE,30.32
2016-03-21,10.30,14.25,18.60,78.50,0.20,297.08,1106.00,2.69,13.70,NNE,48.82
2016-03-22,9.00,15.02,21.70,71.54,0.00,264.17,1011.00,2.27,12.30,NNE,13.09
2016-03-23,9.70,15.25,21.10,77.04,0.00,268.17,1018.00,2.14,11.40,NNE,10.83
2016-03-24,9.90,15.67,21.10,73.25,0.00,281.29,1023.00,2.00,10.90,NNE,11.28
2016-03-25,10.00,16.01,24.00,64.96,0.00,268.29,993.00,2.15,11.30,NNE,11.64
2016-03-26,9.50,15.00,20.20,78.42,0.00,267.92,972.00,2.06,10.80,N,12.63
2016-03-27,9.60,15.32,22.60,70.29,0.00,268.00,953.00,1.92,10.30,N,13.38
2016-03-28,8.70,14.68,20.00,77.71,0.00,252.21,1060.00,1.62,9.80,SE,19.30
2016-03-29,9.10,14.17,17.50,86.42,0.00,126.46,979.00,0.71,9.10,SE,11.91
2016-03-30,10.60,14.75,18.50,87.50,0.00,137.88,1141.00,1.05,10.20,NNE,8.87
2016-03-31,11.00,14.38,19.40,90.25,0.80,104.25,898.00,0.51,6.70,SW,8.07
2016-04-01,10.20,15.06,18.70,89.91,0.00,216.83,1216.00,1.84,12.30,SE,15.21
2016-04-02,10.30,16.98,23.80,74.12,0.00,261.21,1074.00,1.86,11.30,NNE,23.10
2016-04-03,13.80,16.62,21.70,74.29,0.00,301.33,1016.00,2.60,12.40,NE,40.22
2016-04-04,10.40,16.40,23.00,71.62,0.00,270.12,1100.00,2.17,11.80,NE,22.52
2016-04-05,11.70,16.15,21.60,69.62,0.00,293.75,984.00,2.52,12.00,ENE,35.80
2016-04-06,10.90,15.87,21.70,76.25,0.00,242.67,1234.00,1.95,12.90,E,22.99
2016-04-07,12.80,16.20,21.90,66.12,0.00,293.46,990.00,2.30,11.20,NNE,36.54
2016-04-08,9.90,15.46,22.70,66.91,0.00,273.09,977.00,2.03,10.70,NNE,23.75
2016-04-09,11.30,15.88,22.90,60.12,0.00,301.42,995.00,1.88,9.40,NE,35.40
2016-04-10,8.90,16.39,23.30,47.04,0.00,299.62,1004.00,1.69,9.00,NNE,17.94
2016-04-11,10.40,16.10,23.90,51.04,0.00,300.04,998.00,1.92,9.70,NNE,14.27
2016-04-12,9.60,15.04,21.10,63.75,0.00,276.75,972.00,1.54,8.40,NNE,14.22
2016-04-13,8.70,14.99,20.40,71.54,0.00,251.42,984.00,1.60,8.60,SE,19.31
2016-04-14,10.60,15.57,20.00,83.71,0.00,202.83,1104.00,1.23,8.80,ESE,15.82
2016-04-15,9.20,15.00,20.00,73.92,0.00,225.58,1053.00,1.31,8.40,SE,21.13
2016-04-16,10.30,15.29,20.30,82.50,0.00,210.96,1132.00,1.12,8.30,SSE,12.88
2016-04-17,11.60,15.86,20.40,86.04,0.00,182.12,1109.00,1.05,8.00,SE,16.27
2016-04-18,10.80,15.48,20.40,80.21,0.00,160.54,1123.00,0.85,8.50,N,9.98
2016-04-19,10.30,14.93,20.80,76.62,1.40,202.17,1046.00,1.05,7.50,NNE,21.61
2016-04-20,10.20,14.82,19.90,78.29,0.00,161.79,1158.00,0.89,9.40,NNE,14.27
2016-04-21,10.10,14.74,21.70,76.38,0.20,181.25,1285.00,1.20,10.00,NNE,14.65
2016-04-22,10.90,15.05,20.30,74.96,6.60,141.21,1086.00,0.73,7.80,NNE,20.45
2016-04-23,11.30,15.57,21.50,76.62,1.40,187.12,1081.00,1.18,9.10,N,12.43
2016-04-24,10.20,14.93,19.50,84.17,0.00,181.21,1179.00,1.30,10.70,SE,14.77
2016-04-25,12.20,15.98,22.20,84.75,16.00,201.54,1090.00,1.23,10.00,NNE,10.57
2016-04-26,12.20,14.62,20.20,88.92,20.40,108.17,1099.00,0.67,8.90,NNE,11.99
2016-04-27,11.10,15.07,18.80,88.54,5.20,163.08,1113.00,1.20,10.00,SSE,12.68
2016-04-28,12.50,15.04,18.40,91.12,3.00,99.71,993.00,0.73,8.10,N,7.75
2016-04-29,12.30,15.17,18.80,91.21,0.20,142.83,1150.00,0.97,9.90,N,10.00
2016-04-30,11.40,14.73,18.10,93.38,0.00,96.67,916.00,0.51,6.60,SE,8.86
2016-05-01,12.50,16.68,21.70,84.87,0.00,248.57,1049.00,1.76,10.00,SE,13.68
2016-05-02,11.60,16.57,21.40,81.33,0.00,264.50,1121.00,1.67,9.30,N,12.90
2016-05-03,10.70,16.11,21.20,83.83,0.00,203.25,1113.00,1.19,9.30,SE,16.10
2016-05-04,12.30,16.22,20.20,84.67,0.00,191.42,1134.00,1.14,9.40,SSE,13.52
2016-05-05,11.80,15.70,20.40,83.75,4.40,116.75,1144.00,0.78,10.70,NE,17.70
2016-05-06,10.00,14.77,19.40,86.92,1.60,331.62,1297.00,2.22,10.60,NNW,8.02
2016-05-07,10.70,14.33,18.20,90.83,0.00,136.25,1060.00,0.82,9.20,N,7.22
2016-05-08,12.60,14.82,18.70,90.92,0.00,154.21,1153.00,0.95,9.20,SE,18.50
2016-05-09,12.20,14.22,18.40,95.67,0.40,94.04,1028.00,0.52,8.70,ESE,13.84
2016-05-10,11.40,15.20,19.60,88.54,0.00,179.50,1127.00,1.05,8.90,SE,14.77
2016-05-11,10.60,14.56,18.60,86.83,0.00,129.79,1125.00,0.68,8.40,SE,14.50
2016-05-12,10.40,16.37,22.40,71.33,0.00,235.96,1106.00,1.15,8.40,NNE,21.56
2016-05-13,12.00,16.61,21.30,66.21,0.00,312.54,1313.00,2.01,10.90,ENE,34.58
2016-05-14,13.20,16.42,20.90,68.92,0.00,300.17,1148.00,2.10,10.70,NNE,26.30
2016-05-15,11.00,15.36,21.80,80.46,0.40,211.04,1171.00,1.43,9.50,N,10.68
2016-05-16,11.90,16.32,21.30,82.58,0.00,243.33,1223.00,1.60,10.30,SE,19.11
2016-05-17,12.40,16.68,22.80,82.88,1.60,238.08,1093.00,1.52,9.10,N,7.57
2016-05-18,12.20,16.16,20.60,87.04,27.00,201.04,1130.00,1.36,10.20,NNE,8.33
2016-05-19,12.20,15.89,21.90,87.08,19.40,227.17,1234.00,1.82,11.30,NNE,11.28
2016-05-20,12.70,16.27,21.70,88.42,11.00,248.88,1150.00,1.68,10.70,SE,18.23
2016-05-21,12.50,16.88,21.60,80.17,0.00,281.54,1215.00,1.91,11.50,E,23.48
2016-05-22,12.60,16.49,22.40,83.75,0.00,264.96,1158.00,1.88,10.20,NNE,7.34
2016-05-23,11.90,16.01,20.20,88.67,0.20,184.54,1239.00,1.18,10.80,SE,15.64
2016-05-24,12.60,16.29,20.20,85.71,1.00,132.33,1157.00,0.96,9.50,SE,14.50
2016-05-25,10.80,16.54,21.80,77.75,0.40,276.42,1095.00,1.56,9.00,SE,18.50
2016-05-26,9.90,15.34,20.30,80.58,0.00,233.83,1216.00,1.66,10.80,NNE,11.74
2016-05-27,11.20,14.88,17.80,89.88,0.00,95.75,821.00,0.45,6.60,S,5.04
2016-05-28,11.10,14.84,17.80,89.67,0.60,106.67,953.00,0.62,8.00,SE,15.03
2016-05-29,10.60,15.48,21.10,79.21,0.00,205.88,1055.00,1.05,6.70,ENE,22.50
2016-05-30,11.10,16.64,21.90,69.75,0.00,282.71,1056.00,1.83,9.60,NNE,24.84
2016-05-31,10.10,15.25,21.80,81.29,0.00,192.38,1197.00,1.26,10.20,N,11.28
2016-06-01,10.60,15.11,20.10,82.67,2.60,205.71,1243.00,1.32,9.80,SE,21.26
2016-06-02,10.90,15.34,21.70,85.79,0.00,190.88,1181.00,1.18,9.60,ESE,21.32
2016-06-03,11.10,14.97,19.30,85.58,0.20,195.25,1345.00,1.27,10.90,SE,15.17
2016-06-04,11.70,14.60,18.60,91.25,0.40,143.12,1220.00,1.13,10.50,SE,16.90
2016-06-05,10.70,13.35,16.70,93.92,19.60,88.92,768.00,0.60,7.00,SSE,11.28
2016-06-06,12.20,14.25,18.70,92.79,7.60,157.92,1376.00,1.39,13.80,SSW,5.61
2016-06-07,11.20,13.34,15.60,92.71,12.60,74.58,401.00,0.44,3.70,NE,7.50
2016-06-08,10.70,13.93,18.60,92.54,35.80,150.88,1232.00,1.11,12.40,NNE,8.51
2016-06-09,12.20,14.23,17.20,93.62,2.80,98.50,935.00,0.68,10.00,SE,9.92
2016-06-10,11.90,14.67,18.40,91.04,11.80,138.42,1252.00,1.18,12.10,N,10.66
2016-06-11,11.70,14.70,18.10,87.04,4.40,141.79,1276.00,0.99,12.10,NNE,18.42
2016-06-12,11.90,14.53,18.10,85.08,4.60,130.88,854.00,0.88,7.40,NNE,25.03
2016-06-13,9.90,13.70,17.70,87.33,2.20,120.46,1320.00,0.85,10.10,NNE,16.42
2016-06-14,9.40,13.88,17.70,84.92,0.60,180.21,1355.00,1.15,12.30,NNE,10.89
2016-06-15,11.40,15.43,19.90,86.92,7.20,235.67,1313.00,1.65,11.70,SE,14.26
2016-06-16,11.00,14.40,19.90,89.29,9.20,166.25,1248.00,1.42,11.70,NNE,8.65
2016-06-17,10.50,13.72,18.10,92.33,21.40,118.42,884.00,0.64,8.20,NNE,12.17
2016-06-18,10.90,13.38,17.00,93.08,23.00,117.92,1552.00,0.81,13.70,SSE,9.85
2016-06-19,10.30,14.49,19.20,87.71,35.60,285.88,1120.00,2.20,11.00,NNE,13.36
2016-06-20,11.20,15.39,19.80,79.79,0.00,235.46,1359.00,1.71,14.30,ENE,27.83
2016-06-21,10.80,14.84,19.40,73.71,0.20,294.12,1055.00,2.22,11.40,NE,39.01
2016-06-22,11.80,14.48,18.10,79.29,0.40,184.96,1146.00,1.58,11.70,NE,29.92
2016-06-23,10.70,14.21,18.60,89.08,4.60,181.29,1252.00,1.42,12.90,N,10.81
2016-06-24,11.10,16.05,21.60,81.33,2.60,287.29,1099.00,2.24,11.90,NNE,17.70
2016-06-25,11.30,15.89,20.90,78.71,9.40,300.04,1248.00,2.30,12.60,NE,28.07
2016-06-26,13.20,15.76,19.70,76.67,1.00,303.83,1125.00,2.29,10.90,NNE,35.53
2016-06-27,13.20,15.02,18.30,80.42,0.80,178.71,1362.00,1.30,13.30,NE,32.41
2016-06-28,13.10,14.85,17.20,78.25,1.20,171.54,1016.00,1.35,9.60,NNE,32.06
2016-06-29,12.10,14.92,18.90,82.08,0.20,282.58,1042.00,2.41,11.80,NNE,32.19
2016-06-30,12.20,15.33,20.40,84.62,8.40,224.21,1236.00,1.80,11.80,ENE,14.50
2016-07-01,12.50,16.37,20.30,73.79,0.00,275.71,1216.00,2.14,12.10,NNE,31.60
2016-07-02,11.30,16.18,20.50,71.21,0.00,307.42,1104.00,2.28,11.10,NNE,31.83
2016-07-03,11.10,15.73,20.60,78.58,3.40,238.33,1157.00,1.75,10.60,NNE,23.12
2016-07-04,13.20,16.19,20.30,74.00,0.00,265.46,1146.00,1.88,11.00,ENE,21.47
2016-07-05,11.60,16.05,19.80,65.62,0.00,310.04,1037.00,2.19,10.30,NNE,31.86
2016-07-06,11.60,16.66,20.30,75.67,0.00,278.38,1278.00,2.21,12.20,NNE,28.66
2016-07-07,13.90,16.34,19.10,72.50,0.00,307.12,1063.00,1.74,10.10,NNE,33.83
2016-08-05,12.40,13.48,14.90,95.89,3.80,388.00,388.00,3.90,3.90,SW,10.47
2016-08-06,11.20,14.54,18.20,88.29,1.00,228.38,1113.00,1.74,10.60,SSE,15.76
2016-08-07,12.60,16.28,21.30,78.71,0.00,258.29,1188.00,1.91,11.60,NNE,14.16
2016-08-08,11.60,15.23,20.70,86.00,30.80,236.92,1194.00,1.75,11.30,N,12.33
2016-08-09,11.70,15.36,20.90,83.96,7.60,167.33,1320.00,1.10,11.20,N,12.67
2016-08-10,12.20,16.10,20.10,72.04,0.20,308.75,1062.00,2.13,10.50,E,27.18
2016-08-11,11.60,16.34,20.40,65.88,0.00,308.54,1023.00,2.15,10.40,NNE,22.76
2016-08-12,11.30,15.55,20.20,79.00,3.40,288.96,1150.00,2.16,11.60,E,25.32
2016-08-13,10.80,14.05,18.20,86.50,22.60,164.46,1245.00,1.24,11.70,SSE,16.90
2016-08-14,10.40,13.45,17.20,91.12,32.20,138.21,1229.00,0.83,9.90,N,10.84
2016-08-15,10.80,13.75,18.10,92.42,22.60,137.17,1290.00,1.18,11.90,SE,12.66
2016-08-16,11.40,14.31,18.60,88.46,5.40,136.62,1294.00,0.98,13.30,N,11.30
2016-08-17,11.20,15.76,20.60,77.83,4.20,292.58,1232.00,2.26,13.10,E,23.16
2016-08-18,11.40,15.17,19.60,82.04,3.80,269.75,1341.00,2.09,12.30,NNE,22.22
2016-08-19,10.40,15.58,20.70,75.33,0.00,313.25,1271.00,2.28,12.60,N,14.67
2016-08-20,10.40,15.90,19.80,72.00,0.00,277.17,1090.00,1.97,11.00,E,29.20
2016-08-21,11.70,15.75,20.40,78.00,0.00,302.79,1264.00,2.07,12.40,NNE,17.70
2016-08-22,11.60,14.41,18.70,83.04,27.00,179.12,1278.00,1.39,12.30,N,27.36
2016-08-23,10.70,15.48,19.30,68.00,0.20,304.88,1211.00,2.33,11.40,N,35.41
2016-08-24,12.40,15.18,18.70,64.38,0.00,287.42,1172.00,2.20,12.00,ENE,29.14
2016-08-25,9.60,15.45,19.80,72.58,0.00,307.79,1165.00,2.28,12.30,N,28.54
2016-08-26,11.50,15.54,19.70,78.17,0.00,246.04,1239.00,2.02,12.20,ENE,19.32
2016-08-27,10.30,15.25,20.70,80.21,0.20,210.00,1369.00,1.68,12.70,E,18.12
2016-08-28,12.20,15.31,20.20,83.75,17.80,197.21,1176.00,1.53,10.90,ENE,27.66
2016-08-29,10.90,14.20,20.70,88.67,10.20,150.29,1269.00,1.18,11.80,N,9.65
2016-08-30,10.40,13.65,17.90,90.50,13.20,134.38,1457.00,0.93,12.30,NNE,11.30
2016-08-31,10.20,14.13,19.20,90.62,4.40,187.29,1209.00,1.57,12.40,NE,5.44
2016-09-01,11.50,14.68,19.20,90.46,18.20,181.79,1252.00,1.39,12.00,NNE,7.42
2016-09-02,12.10,14.35,19.90,89.88,5.40,174.17,1248.00,1.25,12.80,N,9.68
2016-09-03,11.90,13.08,14.90,92.04,0.60,87.17,592.00,0.47,5.70,NNE,7.08
2016-09-04,11.50,13.73,16.60,87.33,0.00,91.25,635.00,0.48,5.00,N,9.36
2016-09-05,11.10,14.93,19.90,80.83,2.40,306.08,1213.00,2.39,12.60,E,22.97
2016-09-06,13.00,15.39,19.10,78.12,12.00,254.42,1468.00,1.90,13.50,E,27.63
2016-09-07,12.50,14.75,18.40,77.00,2.00,288.08,1318.00,2.22,13.00,E,30.79
2016-09-08,10.60,14.60,19.40,62.08,0.00,293.79,1028.00,2.25,11.10,NE,27.90
2016-09-09,9.80,13.97,19.60,83.00,12.80,228.29,1085.00,1.93,11.60,N,9.90
2016-09-10,11.30,14.52,20.40,88.50,12.40,174.12,1273.00,1.29,13.10,N,9.32
2016-09-11,10.20,15.40,20.60,77.88,2.20,252.29,1169.00,1.89,11.80,N,13.40
2016-09-12,11.20,14.23,18.60,89.21,4.20,125.83,1369.00,1.02,13.00,E,17.70
2016-09-13,10.90,13.81,17.20,91.12,11.80,130.96,1364.00,0.95,11.30,SSE,14.80
2016-09-14,11.30,14.31,18.10,89.62,14.20,116.88,1215.00,0.80,10.90,N,6.72
2016-09-15,12.20,14.44,18.30,88.42,6.20,151.62,986.00,1.09,9.90,ENE,8.57
2016-09-16,10.90,14.84,19.60,86.08,10.00,165.00,1292.00,1.16,12.20,ENE,12.26
2016-09-17,11.10,15.27,19.70,81.00,6.60,248.04,1387.00,1.98,14.30,N,16.09
2016-09-18,12.70,15.26,19.90,79.62,2.60,194.50,1195.00,1.50,12.30,NNE,25.92
2016-09-19,11.90,15.75,20.20,75.83,0.00,256.29,1014.00,2.09,10.70,N,28.68
2016-09-20,13.60,15.28,19.10,77.50,0.00,213.92,1013.00,1.44,10.50,ENE,31.40
2016-10-05,10.50,15.41,16.10,89.96,2.60,64.85,267.00,0.00,0.00,S,4.51
2016-10-06,9.60,13.90,18.60,86.12,7.20,140.08,1241.00,1.03,11.40,SSE,11.92
2016-10-07,10.00,14.80,18.90,84.04,0.40,210.79,1276.00,1.58,12.80,E,18.00
2016-10-08,10.80,14.85,19.70,79.17,0.80,213.12,1220.00,1.82,13.40,E,26.27
2016-10-09,12.30,15.17,19.30,77.25,0.00,236.92,1299.00,1.85,12.30,E,30.05
2016-10-10,13.10,14.85,17.70,80.83,0.00,129.08,1303.00,1.19,13.20,N,31.92
2016-10-11,13.10,15.67,18.60,77.00,0.00,220.75,1206.00,1.73,12.20,E,29.20
2016-10-12,12.80,15.89,20.10,74.83,0.00,178.00,1245.00,1.39,11.30,N,34.33
2016-10-13,9.40,14.29,19.70,75.92,0.00,267.71,995.00,1.98,10.10,NNE,28.39
2016-10-14,10.60,15.06,19.60,78.88,0.00,219.71,1037.00,1.68,11.00,ENE,23.33
2016-10-15,12.80,15.47,20.70,77.21,0.00,219.71,1339.00,1.72,10.50,NNW,30.32
2016-10-16,11.90,15.39,19.70,76.96,0.00,225.46,1069.00,1.70,10.30,ENE,27.70
2016-10-17,12.00,14.70,19.20,87.67,0.60,129.92,1262.00,0.87,10.60,N,7.06
2016-10-18,10.60,14.49,18.60,88.46,0.20,128.71,601.00,0.82,5.50,SE,15.44
2016-10-19,10.80,14.35,19.70,83.29,0.00,148.96,1317.00,0.99,9.70,E,20.90
2016-10-20,10.50,14.59,19.30,81.08,0.00,205.96,1099.00,1.69,11.10,E,20.71
2016-10-21,11.60,14.38,19.10,78.21,0.00,191.25,1306.00,1.62,12.30,NNE,28.39
2016-10-22,9.90,14.58,18.70,79.08,0.00,210.00,1315.00,1.68,12.60,NNE,29.60
2016-10-23,10.20,14.68,19.90,77.29,0.00,222.12,1030.00,1.87,10.50,NNE,27.01
2016-10-24,12.40,14.96,19.50,77.00,0.00,228.17,1049.00,1.97,10.60,N,30.83
2016-10-25,11.70,14.09,17.80,77.79,0.20,178.71,1158.00,1.50,11.00,N,33.24
2016-10-26,10.60,13.72,18.60,70.46,0.00,151.08,1174.00,1.13,10.40,N,28.44
2016-10-27,9.10,12.93,17.80,74.92,0.00,167.00,1118.00,1.23,10.10,NNE,28.17
2016-10-28,9.60,13.77,18.10,78.25,0.00,198.75,1230.00,1.46,10.50,NNE,21.84
2016-10-29,8.40,13.09,19.40,82.38,0.00,180.83,1202.00,1.19,10.30,N,9.99
2016-10-30,8.60,13.49,21.10,74.83,0.00,236.58,895.00,1.59,8.60,N,12.90
2016-10-31,8.70,15.10,21.60,73.12,0.00,259.38,907.00,1.81,9.50,E,27.70
2016-11-01,12.40,15.49,18.80,77.58,0.00,178.58,1167.00,1.37,10.90,NNE,29.44
