"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Barreneche
2018
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-03-05,6.20,12.71,20.10,51.83,0.00,278.17,932.00,1.70,8.70,N,14.04
2018-03-06,5.80,12.40,20.40,54.71,0.00,273.67,933.00,1.67,8.60,NNE,14.29
2018-03-07,6.40,13.28,20.30,49.92,0.00,277.42,940.00,1.72,8.80,ENE,33.00
2018-03-08,10.20,14.39,20.20,44.12,0.00,276.62,939.00,1.72,8.50,NNE,39.51
2018-03-09,7.20,13.25,19.70,59.88,0.00,268.00,933.00,1.65,8.70,NNE,15.03
2018-03-10,7.70,13.92,20.10,56.92,0.00,271.21,925.00,1.60,8.40,SSE,23.40
2018-03-11,9.80,15.62,22.60,56.52,0.00,282.96,930.00,1.76,8.60,NNE,18.44
2018-03-12,10.50,16.27,22.90,52.96,0.00,274.79,933.00,1.69,8.80,N,17.10
2018-03-13,12.60,15.69,20.60,74.62,0.00,173.00,1195.00,1.15,9.90,SSE,23.14
2018-03-14,9.30,14.30,20.30,69.83,0.00,535.12,998.00,4.72,9.40,ENE,28.97
2018-03-15,10.10,14.69,21.00,76.79,0.00,403.67,1271.00,3.15,11.40,NNE,26.98
2018-03-16,9.80,14.37,20.80,79.88,0.00,270.79,1013.00,1.98,10.20,SSE,25.99
2018-03-17,9.50,14.45,21.40,71.29,0.00,238.62,1071.00,1.64,9.70,NNE,15.50
2018-03-18,8.30,14.13,19.60,67.58,0.00,269.46,962.00,1.85,9.40,SSE,20.46
2018-03-19,8.30,14.05,19.90,67.46,0.00,278.50,1023.00,1.77,9.20,NNE,15.10
2018-03-20,8.80,14.28,20.40,66.38,0.00,209.00,1004.00,1.41,8.90,SSE,19.66
2018-03-21,12.30,15.54,20.80,61.17,0.00,272.46,969.00,1.94,9.80,NE,54.58
2018-03-22,11.20,14.30,19.40,58.12,0.00,287.88,965.00,2.02,9.80,NE,60.91
2018-03-23,10.10,13.10,18.20,71.42,0.00,210.04,1278.00,1.78,12.00,N,47.08
2018-03-24,8.70,13.59,18.70,77.08,0.00,173.38,1153.00,1.17,10.20,SSE,25.51
2018-03-25,7.60,13.01,19.80,71.12,0.00,285.46,972.00,1.93,9.70,NNE,14.50
2018-03-26,8.80,13.69,18.90,75.38,0.00,190.62,1132.00,1.22,9.70,NNE,13.07
2018-03-27,9.70,14.46,20.30,76.83,0.00,248.50,1114.00,1.62,9.30,SSE,27.11
2018-03-28,9.60,14.51,20.00,78.58,0.80,250.00,1046.00,1.62,9.20,SSE,24.52
2018-03-29,11.20,13.56,17.00,92.38,10.40,112.83,1292.00,1.00,11.70,SSE,16.58
2018-03-30,11.30,15.18,20.20,77.67,0.40,233.67,1165.00,1.70,11.00,E,23.48
2018-03-31,11.80,13.45,16.40,78.17,0.00,173.25,1346.00,1.48,14.70,NE,41.84
2018-04-01,11.20,13.83,18.70,73.25,0.00,199.75,1206.00,1.88,12.30,NNE,37.01
2018-04-02,8.70,13.16,18.70,77.88,0.00,158.62,1213.00,1.12,10.70,NNE,14.00
2018-04-03,9.30,13.70,16.70,86.57,0.20,328.43,991.00,2.82,7.40,SE,12.87
2018-04-04,9.40,12.91,16.90,88.25,0.20,121.08,888.00,0.76,5.90,SSE,14.75
2018-04-05,9.60,13.52,18.60,81.04,0.00,140.12,1208.00,1.23,11.60,NNE,22.70
2018-04-06,8.60,12.30,17.00,86.50,0.00,149.04,1181.00,1.11,10.60,SSE,18.17
2018-04-07,8.90,12.38,16.60,89.08,2.20,119.54,1151.00,0.81,9.90,NNE,12.40
2018-04-08,8.40,14.32,21.10,68.75,0.00,273.42,1060.00,1.95,10.20,N,18.98
2018-04-09,9.00,13.57,18.40,72.21,0.00,231.92,1125.00,1.74,9.80,SSE,22.19
2018-04-10,10.60,13.65,18.20,87.62,28.40,106.71,1097.00,0.77,9.00,SSE,17.17
2018-04-11,11.10,14.39,17.60,77.00,0.00,131.88,1167.00,1.13,11.10,ENE,26.21
2018-04-12,9.50,13.78,18.30,76.00,0.00,201.67,1106.00,1.42,9.70,SSE,32.18
2018-04-13,9.20,12.74,15.50,89.92,0.00,92.33,596.00,0.55,5.30,SSE,16.90
2018-04-14,11.60,13.63,17.40,92.67,0.40,135.25,1230.00,0.96,11.00,,0.00
2018-04-15,12.20,14.05,17.20,86.79,0.40,155.67,1303.00,1.48,12.70,,0.00
2018-04-16,11.20,14.28,18.70,73.96,0.00,299.46,965.00,2.38,10.80,N,46.20
2018-04-17,9.80,15.08,21.20,65.21,0.00,277.50,965.00,2.14,10.40,ENE,22.54
2018-04-18,9.80,14.21,18.30,84.58,0.00,183.12,1225.00,1.37,11.00,SSE,20.56
2018-04-19,9.80,15.05,20.60,70.50,0.00,206.42,1188.00,1.61,10.80,NE,33.79
2018-04-20,11.90,15.25,19.90,64.54,0.00,296.75,984.00,2.30,10.80,NE,49.08
2018-04-21,9.70,14.96,21.20,76.29,0.00,213.79,1130.00,1.70,10.70,SSE,22.30
2018-04-22,11.70,15.21,19.30,84.46,2.00,140.04,1114.00,1.12,10.00,SSE,19.12
2018-04-23,10.40,15.88,21.30,74.29,0.00,257.12,1194.00,1.90,11.40,E,32.84
2018-04-24,10.70,16.21,21.90,67.38,0.00,273.08,1013.00,2.14,10.70,E,24.93
2018-04-25,11.30,15.86,22.10,74.33,0.00,241.42,1088.00,1.87,10.50,SSE,24.37
2018-04-26,10.60,14.63,20.00,81.38,10.20,181.21,1086.00,1.12,8.10,NNE,12.66
2018-04-27,10.30,14.54,19.30,84.08,0.20,193.38,1020.00,1.41,9.50,SSE,16.57
2018-04-28,10.70,15.60,21.60,73.29,0.00,257.50,1011.00,1.99,10.50,ENE,30.30
2018-04-29,10.50,15.74,21.60,70.38,0.00,251.25,1058.00,1.91,10.60,SSE,30.03
2018-04-30,12.50,15.88,20.80,70.58,4.40,212.75,1100.00,1.76,10.60,NNE,23.20
2018-05-01,12.20,15.86,20.60,81.50,0.00,201.46,1197.00,1.63,11.90,SSE,21.60
2018-05-02,10.30,15.15,19.80,73.70,0.00,188.17,1192.00,1.63,12.50,NNE,29.44
2018-05-03,10.10,15.61,21.90,70.92,0.00,280.12,969.00,2.22,10.80,NNE,18.23
2018-05-04,9.90,15.42,20.60,76.04,0.00,226.75,1146.00,1.75,10.30,SSE,20.50
2018-05-05,12.30,15.02,18.00,74.17,0.00,138.79,970.00,0.92,8.10,NNE,29.89
2018-05-06,8.70,13.92,17.30,76.75,0.00,123.67,928.00,0.78,7.10,NE,27.62
2018-05-07,10.20,13.90,17.30,84.21,3.00,114.75,1313.00,0.88,11.50,SSE,17.34
2018-05-08,10.80,14.69,17.00,86.34,3.40,181.83,1106.00,1.12,9.00,SE,12.15
2018-05-09,11.40,13.21,15.60,91.54,10.80,119.78,1174.00,0.74,8.80,SSE,13.03
2018-05-10,11.90,13.78,18.10,90.67,15.40,198.71,1090.00,1.54,10.00,SSE,16.25
2018-05-11,9.90,14.19,19.00,85.79,0.20,184.21,1121.00,1.38,9.70,SSE,19.76
2018-05-12,10.60,14.63,19.10,86.79,0.20,191.67,1132.00,1.39,9.70,SSE,17.71
2018-05-13,11.70,15.28,20.60,84.62,0.80,158.38,1100.00,1.00,9.60,SSE,20.90
2018-05-14,11.30,14.09,18.80,89.92,1.20,97.46,940.00,0.56,5.90,NNE,9.64
2018-05-15,11.70,15.26,21.10,83.88,3.00,214.42,1202.00,1.75,11.80,NNE,17.43
2018-05-16,10.70,14.92,19.80,83.79,7.80,227.58,1137.00,1.69,10.50,SSE,19.30
2018-05-17,10.90,13.95,17.70,90.00,27.80,124.62,1125.00,1.08,9.60,NNE,11.73
2018-05-18,12.40,14.37,18.10,91.96,4.80,119.71,1229.00,1.03,11.30,SSE,16.10
2018-05-19,12.40,14.71,18.90,92.50,9.00,141.46,1227.00,0.99,10.20,S,10.81
2018-05-20,11.50,14.75,18.10,90.04,1.40,104.62,1201.00,0.81,9.80,SSE,16.70
2018-05-21,10.10,14.58,20.10,85.46,12.20,201.58,944.00,1.46,9.20,SSE,18.63
2018-05-22,10.80,14.42,20.10,87.25,0.20,168.67,1234.00,1.38,11.40,NE,20.00
2018-05-23,9.90,14.27,18.90,87.00,4.60,134.46,1118.00,1.00,9.30,SSE,16.69
2018-05-24,12.10,14.56,19.20,90.67,11.60,128.79,1074.00,1.08,10.50,S,13.97
2018-05-25,12.60,14.40,17.90,92.33,18.80,113.58,1102.00,0.88,9.00,SSE,13.21
2018-05-26,12.30,14.28,16.80,92.17,4.00,118.67,1213.00,0.88,10.30,SSE,15.86
2018-05-27,11.80,13.86,16.60,93.17,2.40,117.67,1354.00,0.98,12.10,SSE,16.49
2018-05-28,10.80,14.16,18.10,90.38,0.00,179.46,1273.00,1.28,11.10,SSE,17.52
2018-05-29,10.10,14.28,18.70,87.12,12.80,191.29,1167.00,1.32,9.50,NNE,15.57
2018-05-30,11.70,15.38,20.30,90.75,0.60,162.08,1160.00,1.08,9.20,SSE,21.14
2018-05-31,11.60,14.42,19.60,90.38,9.20,137.67,1148.00,0.85,8.80,SSE,18.94
2018-06-01,11.40,13.18,16.10,91.33,15.20,100.67,970.00,0.59,4.30,NE,13.68
2018-06-02,10.40,12.92,16.70,90.12,17.80,105.92,1267.00,0.72,8.90,NE,15.12
2018-06-03,10.80,13.59,16.20,86.50,1.60,126.25,548.00,0.88,5.40,NNE,17.52
2018-06-04,11.10,14.83,18.70,84.50,0.00,143.38,812.00,0.90,5.50,N,13.68
2018-06-05,11.80,16.46,19.70,83.60,1.60,395.57,1136.00,4.09,10.00,SSE,9.55
2018-06-06,12.10,14.24,18.60,91.08,10.80,129.42,1051.00,1.07,9.70,SSE,14.75
2018-06-07,12.20,14.98,18.90,86.04,2.00,138.71,1097.00,1.12,9.40,NNE,14.88
2018-06-08,12.50,15.26,18.60,80.88,4.40,171.17,853.00,1.41,8.30,ENE,25.48
2018-06-09,12.00,14.35,19.20,87.58,14.20,140.79,1055.00,1.30,11.30,SSE,20.92
2018-06-10,10.80,13.32,17.10,90.33,0.80,90.25,919.00,0.73,10.60,SSE,15.57
2018-06-11,10.40,13.97,18.90,88.33,14.60,186.25,1218.00,1.45,10.90,NNE,9.67
2018-06-12,11.90,14.16,18.20,91.33,0.80,124.21,1071.00,0.80,8.90,SSE,12.58
2018-06-13,12.00,13.92,18.80,90.21,30.20,149.71,1014.00,1.11,10.50,,0.00
2018-06-14,11.10,13.49,17.30,91.29,35.40,145.50,1209.00,1.10,9.80,NNE,11.02
2018-06-15,11.30,13.61,18.00,92.54,0.80,105.08,1013.00,0.87,9.40,,0.00
2018-06-16,11.60,13.80,17.80,91.83,14.80,176.12,1151.00,1.52,12.20,SSE,15.28
2018-06-17,11.70,13.30,16.40,92.42,4.00,99.67,798.00,0.73,8.20,SSE,15.30
2018-06-18,11.40,14.58,18.90,87.96,0.00,158.08,1139.00,1.39,12.30,SSE,14.89
2018-06-19,11.60,13.97,17.40,89.46,23.60,127.00,1139.00,1.12,10.80,NNE,12.89
2018-06-20,10.20,13.69,17.20,89.67,0.00,159.96,1223.00,1.35,11.50,SSE,18.16
2018-06-21,11.90,13.87,16.90,91.71,5.40,128.04,1002.00,0.95,8.80,SSE,13.29
2018-06-22,10.70,13.79,17.80,87.17,11.00,151.38,1223.00,1.18,10.70,SSE,15.45
2018-06-23,10.30,14.35,18.50,86.04,0.00,271.33,1041.00,2.25,11.10,NNE,15.49
2018-06-24,10.90,15.19,19.90,71.25,0.00,243.12,1222.00,1.91,10.80,NNE,18.17
2018-06-25,10.30,14.50,20.10,80.83,1.40,239.12,1153.00,1.95,11.30,NNE,17.98
2018-06-26,10.30,14.42,19.20,79.33,0.00,306.07,967.00,2.43,9.30,NE,24.14
2018-07-01,15.80,20.72,26.40,72.83,0.00,3.87,21.00,0.00,0.00,E,5.48
2018-07-02,11.60,17.85,29.30,79.31,2.20,233.69,297.00,0.86,1.10,SSE,12.40
2018-07-03,10.30,14.77,18.50,60.92,0.40,326.83,942.00,2.00,8.60,N,38.26
2018-07-04,11.70,14.75,19.20,62.79,0.00,285.25,944.00,2.01,9.30,N,46.53
2018-07-05,12.50,15.08,18.10,81.04,0.00,160.33,1063.00,1.21,8.90,N,36.07
2018-07-06,12.50,14.61,17.60,83.96,10.40,178.33,1359.00,1.50,12.60,N,40.47
2018-07-07,11.70,14.25,17.40,73.54,0.00,242.54,1023.00,1.85,9.50,N,37.73
2018-07-08,11.80,14.79,18.10,70.92,0.00,298.04,1014.00,2.12,9.80,N,42.56
2018-07-09,11.10,14.61,18.30,81.08,1.60,211.79,1280.00,1.75,12.00,NE,32.98
2018-07-10,12.10,14.25,17.50,77.92,2.00,258.21,1053.00,2.00,9.60,N,38.16
2018-07-11,12.20,13.90,17.30,71.21,0.00,222.62,1232.00,1.70,10.20,NNW,47.58
2018-07-12,11.20,15.65,19.70,71.88,0.00,286.79,1044.00,2.05,9.90,NE,31.70
2018-07-13,12.60,14.80,18.60,81.12,4.00,210.79,1345.00,1.58,11.70,N,28.51
2018-07-14,11.40,13.98,17.10,71.54,0.00,291.25,1109.00,1.95,9.40,N,39.83
2018-07-15,12.70,15.17,18.90,75.08,1.40,269.67,1264.00,1.77,10.30,N,42.02
2018-07-16,12.70,15.52,18.70,67.21,0.00,302.21,1079.00,1.95,9.40,N,36.87
2018-07-17,12.80,15.21,18.90,67.12,0.00,277.50,1107.00,1.96,10.00,NE,38.02
2018-07-18,13.40,14.99,18.00,78.00,1.20,157.29,1315.00,1.42,11.70,N,33.80
2018-07-19,11.70,15.87,19.90,65.04,0.20,290.08,944.00,1.94,9.00,N,35.64
2018-07-20,9.40,14.61,18.60,68.08,0.00,269.08,998.00,1.90,9.50,N,31.06
2018-07-21,10.40,15.48,20.40,71.38,0.20,286.04,1020.00,1.92,8.90,N,31.18
2018-07-22,12.20,15.69,20.60,74.67,0.40,278.21,1121.00,1.86,9.70,N,35.61
2018-07-23,11.10,16.00,20.40,56.58,0.00,281.42,958.00,1.71,8.30,N,27.36
2018-07-24,10.40,16.16,21.00,60.62,0.00,290.88,939.00,1.84,8.40,N,22.74
2018-07-25,12.40,16.79,21.40,50.75,0.00,271.67,935.00,2.00,9.50,NE,32.39
2018-07-26,10.30,15.83,21.60,70.04,2.00,277.71,1097.00,1.90,9.90,NNW,20.72
2018-07-27,10.20,16.15,21.40,69.83,0.00,293.38,947.00,2.00,9.40,N,23.55
2018-07-28,12.80,16.16,20.60,73.71,0.00,269.33,1085.00,1.92,10.10,NE,30.78
2018-07-29,12.40,15.80,20.30,74.38,1.20,266.46,1290.00,1.92,11.90,N,26.98
2018-07-30,10.70,15.05,20.40,82.29,0.00,223.79,1204.00,1.71,11.10,NNW,11.52
2018-07-31,11.20,14.58,19.80,85.38,3.60,155.62,1076.00,0.97,9.50,N,10.73
2018-08-01,10.70,14.85,18.90,81.33,2.00,182.00,1248.00,1.30,11.60,N,16.63
2018-08-02,11.10,17.27,20.10,65.28,3.40,613.75,1283.00,6.06,11.60,NE,13.47
2018-08-03,9.10,14.30,17.90,77.04,0.00,233.29,1257.00,1.86,12.20,N,26.57
2018-08-04,11.90,14.75,19.60,78.21,0.00,203.08,1081.00,1.40,9.70,NE,23.32
2018-08-05,10.60,14.92,19.10,81.92,10.40,200.79,1359.00,1.66,11.90,NE,21.64
2018-08-06,13.10,14.86,18.30,78.71,1.20,176.42,1327.00,1.40,11.70,NE,34.94
2018-08-07,10.60,14.75,19.60,77.71,0.20,260.62,1157.00,2.04,11.10,N,36.28
2018-08-08,11.60,15.15,18.80,76.50,0.00,293.12,1106.00,2.18,10.50,N,32.39
2018-08-09,9.80,14.40,20.10,83.54,10.40,156.42,1201.00,1.09,10.80,NNW,17.17
2018-08-10,11.30,15.24,19.50,70.42,0.00,261.46,1011.00,1.75,9.20,N,21.45
2018-08-11,13.40,16.30,20.30,57.62,0.00,300.25,970.00,2.16,9.90,N,29.52
2018-08-12,9.40,14.93,20.60,73.50,0.00,263.33,1109.00,1.89,11.40,N,21.18
2018-08-13,11.60,14.54,18.80,78.50,0.40,200.38,1216.00,1.56,10.70,NE,20.10
2018-08-14,10.20,14.99,20.60,78.75,0.40,280.33,1095.00,2.09,10.30,NNW,14.49
2018-08-15,8.90,14.96,19.70,72.67,0.00,295.67,1148.00,2.03,10.90,NE,35.04
2018-08-16,12.30,15.00,19.30,73.83,0.00,208.92,1199.00,1.57,10.80,N,39.86
2018-08-17,11.80,14.46,18.60,81.96,3.60,149.79,1283.00,1.12,12.70,NE,26.72
2018-08-18,10.80,15.26,20.20,79.71,1.20,226.38,1202.00,1.82,11.10,N,15.86
2018-08-19,11.20,15.01,19.60,82.62,0.60,176.38,1246.00,1.41,11.30,SE,17.38
2018-08-20,10.90,15.61,20.90,77.38,0.40,266.88,1222.00,1.83,11.20,NE,28.97
2018-08-21,13.10,15.84,20.70,76.42,0.00,171.08,1211.00,1.56,12.10,N,31.65
2018-08-22,12.80,15.96,19.40,75.12,0.00,268.17,1165.00,2.12,12.00,NE,35.21
2018-08-23,13.30,15.52,19.60,75.33,0.00,267.54,1220.00,2.15,12.00,NE,29.18
2018-08-24,12.80,15.37,19.20,72.75,0.00,267.75,1090.00,1.94,10.10,NE,29.52
2018-08-25,12.50,15.25,19.00,73.92,0.00,227.79,1223.00,1.66,11.30,NE,30.56
2018-08-26,11.90,13.87,17.20,84.17,4.00,99.38,758.00,0.67,7.90,NE,21.58
2018-08-27,10.80,15.19,18.90,72.71,0.00,263.92,1174.00,2.01,11.60,NE,23.56
2018-08-28,9.40,14.43,20.30,80.38,4.00,254.42,1322.00,1.88,12.20,NNW,13.84
2018-08-29,10.60,13.60,18.80,87.75,34.60,125.33,1018.00,0.80,9.00,SE,13.68
2018-08-30,11.10,14.73,19.80,82.29,6.60,287.29,983.00,2.16,10.20,N,17.45
2018-08-31,9.50,14.16,19.50,82.42,1.80,199.54,1121.00,1.45,10.90,SSE,21.56
2018-09-01,11.80,15.58,19.20,79.50,0.00,224.62,1076.00,1.62,10.40,NE,22.80
2018-09-02,11.00,15.28,19.60,81.50,0.20,204.08,898.00,1.45,8.20,N,13.93
2018-09-03,10.90,14.27,18.90,85.58,34.60,148.38,1132.00,1.03,9.90,ESE,18.34
2018-09-04,10.60,13.38,17.30,88.33,13.40,94.79,1132.00,0.63,9.00,N,12.24
2018-09-05,10.20,15.34,20.60,76.88,0.00,290.75,1060.00,2.12,10.80,NE,26.75
2018-09-06,12.60,15.69,20.40,75.58,3.80,271.75,1278.00,1.96,10.90,N,30.30
2018-09-07,12.10,15.84,20.60,75.42,0.00,267.17,1188.00,1.83,10.50,NNW,24.90
2018-09-08,10.10,14.55,19.10,82.46,0.00,194.96,1041.00,1.40,9.50,N,10.88
2018-09-09,11.40,13.62,19.30,89.67,15.00,95.25,1069.00,0.55,7.40,,0.00
2018-09-10,11.00,14.30,18.90,89.33,0.80,207.17,1288.00,1.56,10.80,,0.00
2018-09-11,10.60,14.09,17.80,89.29,9.00,177.92,1220.00,1.52,12.00,SE,18.23
2018-09-12,11.00,14.14,18.10,89.46,10.00,150.54,1285.00,1.15,13.10,N,13.54
2018-09-13,10.90,14.04,18.40,86.79,12.00,188.17,1468.00,1.52,12.50,,0.00
2018-09-14,11.10,15.29,19.90,83.58,1.00,286.38,1144.00,1.99,10.50,NE,18.78
2018-09-15,10.90,15.20,20.90,82.58,1.60,255.25,1113.00,1.83,10.40,SE,22.54
2018-09-16,9.80,15.13,20.60,84.04,0.00,266.21,1141.00,1.99,11.30,NNW,15.72
2018-09-17,11.40,17.41,21.10,64.88,0.00,748.78,984.00,7.34,9.90,NE,21.07
2018-09-18,9.90,15.12,19.60,75.08,0.00,417.00,1081.00,3.28,10.20,NE,28.64
2018-09-19,11.10,15.11,19.90,77.33,3.60,242.29,1259.00,1.82,11.40,N,22.86
2018-09-20,10.80,14.94,20.40,83.75,8.00,224.54,1206.00,1.80,11.50,N,14.80
2018-09-21,11.90,15.87,19.80,75.21,0.00,234.58,1339.00,1.75,12.30,NE,28.97
2018-09-22,12.80,15.70,19.60,77.58,4.00,210.04,1085.00,1.65,11.00,N,28.76
2018-09-23,12.10,15.26,20.20,81.29,0.00,180.42,1252.00,1.42,11.80,NE,21.31
2018-09-24,11.70,14.65,20.40,85.29,14.80,174.38,1208.00,1.37,11.90,N,13.18
2018-09-25,10.60,14.87,19.60,76.50,0.20,220.00,1341.00,1.80,12.80,NNW,24.13
