Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-04-20,9.20,12.62,16.90,82.83,0.00,140.92,1171.00,0.85,9.00,N,10.26
2017-04-21,7.90,12.59,18.20,74.21,0.00,223.00,1063.00,1.58,10.20,N,12.20
2017-04-22,9.40,13.50,18.60,75.67,0.00,189.83,1158.00,1.36,9.70,SSE,14.96
2017-04-23,9.80,14.20,17.90,84.38,2.80,83.54,1018.00,0.46,7.20,SSE,15.55
2017-04-24,10.80,13.68,17.90,87.92,4.20,104.12,958.00,0.46,6.30,SSE,10.28
2017-04-25,9.90,13.70,16.60,89.92,0.20,136.96,1187.00,1.02,9.70,SSE,13.04
2017-04-26,9.30,13.95,18.60,90.17,0.20,214.50,1049.00,1.65,10.40,SE,14.96
2017-04-27,11.10,15.60,21.20,85.46,0.00,231.12,998.00,1.69,9.60,N,9.69
2017-04-28,12.20,15.82,21.30,81.04,0.00,263.67,998.00,2.14,11.00,SSE,15.19
2017-04-29,10.90,15.21,20.20,85.67,0.00,191.58,1146.00,1.39,11.20,SE,19.05
2017-04-30,11.60,15.69,21.70,88.71,17.80,229.96,1213.00,1.75,11.00,SE,16.99
2017-05-01,12.20,15.93,21.60,78.58,3.20,245.08,1160.00,1.85,11.10,ENE,28.68
2017-05-02,12.10,16.32,22.40,77.58,0.00,253.33,1109.00,1.88,10.70,SE,22.52
2017-05-03,10.80,15.01,20.50,82.33,0.00,203.04,1021.00,1.30,7.90,N,11.00
2017-05-04,12.60,14.69,19.30,88.12,14.80,152.04,1296.00,1.23,11.00,N,7.50
2017-05-05,10.60,15.38,19.40,70.11,3.80,303.00,1285.00,2.64,12.20,NNE,44.32
2017-05-06,10.70,13.58,18.70,86.83,23.00,134.33,1195.00,0.94,10.40,N,9.12
2017-05-07,10.00,14.34,18.30,87.50,0.00,185.58,1220.00,1.35,10.10,N,11.00
2017-05-08,10.20,14.55,18.40,85.38,0.00,211.79,1236.00,1.41,10.20,SSE,16.35
2017-05-09,10.60,14.50,21.50,81.21,0.00,223.29,1146.00,1.45,10.40,N,10.64
2017-05-10,11.80,15.51,20.60,84.25,0.00,218.71,1215.00,1.66,10.40,N,10.30
2017-05-11,13.20,14.34,16.70,94.21,10.20,76.46,397.00,0.41,3.50,SSE,13.01
2017-05-12,12.70,14.70,18.90,89.33,0.20,158.17,1171.00,1.06,10.30,SE,16.79
2017-05-13,11.90,14.05,19.90,88.42,14.00,113.79,979.00,0.63,7.10,NNE,9.64
2017-05-14,12.20,14.34,18.30,90.38,21.60,133.33,1262.00,1.14,12.70,N,9.67
2017-05-15,11.90,14.80,17.90,90.67,0.00,107.92,1169.00,0.77,11.70,SSE,13.09
2017-05-16,13.10,15.56,18.20,90.00,0.00,109.29,1269.00,0.79,11.30,SSE,11.80
2017-05-17,13.10,14.86,16.90,94.08,1.40,101.38,946.00,0.69,11.10,SSE,10.48
2017-05-18,13.10,15.47,18.90,91.88,0.40,121.58,1236.00,0.98,10.40,SSE,10.45
2017-05-19,13.40,15.29,17.20,92.62,4.00,105.79,772.00,0.65,8.10,SSE,11.28
2017-05-20,11.70,15.11,18.40,91.46,5.40,136.75,1245.00,0.92,10.50,SSE,14.27
2017-05-21,12.50,15.76,20.40,87.83,10.00,241.38,1164.00,1.69,10.30,SE,22.12
2017-05-22,11.40,15.42,19.80,84.38,7.80,227.79,1197.00,1.78,12.50,ENE,24.38
2017-05-23,10.90,14.95,19.90,89.08,0.00,164.00,1067.00,1.13,10.10,SSE,13.06
2017-05-24,12.20,15.17,19.30,88.25,0.00,208.42,1199.00,1.52,11.50,SSE,15.39
2017-05-25,11.90,14.80,18.70,88.96,5.40,124.75,1121.00,0.79,9.80,NNE,9.97
2017-05-26,12.50,15.02,19.30,88.29,3.60,148.75,1362.00,1.24,12.40,SSE,9.65
2017-05-27,12.00,14.68,19.10,86.96,3.00,126.38,1354.00,1.12,13.00,N,13.59
2017-05-28,12.40,14.42,18.30,86.92,6.60,188.29,1366.00,1.52,12.20,N,12.88
2017-05-29,10.20,13.88,17.70,87.62,10.80,202.75,1287.00,1.63,12.00,SSE,14.69
2017-05-30,11.20,14.52,18.60,83.29,11.20,225.12,1021.00,1.74,9.20,SSE,13.89
2017-05-31,10.90,14.75,19.00,88.58,3.00,252.38,1143.00,2.00,11.50,SSE,13.67
2017-06-01,12.20,14.59,17.60,92.21,16.60,176.54,1317.00,1.57,12.80,SE,19.30
2017-06-02,11.90,14.65,17.90,91.92,4.00,171.79,1252.00,1.51,12.40,SSE,14.05
2017-06-03,11.30,14.69,18.80,90.96,0.20,178.92,1255.00,1.52,12.30,SSE,15.13
2017-06-04,12.30,14.60,17.10,92.46,23.20,90.58,967.00,0.60,8.60,N,7.77
2017-06-05,12.30,14.89,20.20,89.92,19.40,203.46,1329.00,1.72,14.00,N,13.90
2017-06-06,11.30,14.72,18.30,86.83,0.00,249.88,1297.00,2.00,12.20,SSE,14.30
2017-06-07,11.00,14.65,19.90,87.54,9.40,156.83,1158.00,1.18,10.30,N,10.48
2017-06-08,12.80,15.08,19.60,87.62,11.40,185.83,1271.00,1.55,12.40,N,12.90
2017-06-09,12.10,13.82,18.30,92.54,12.00,148.25,1464.00,1.34,14.30,N,8.02
2017-06-10,11.40,13.42,15.60,92.75,14.40,90.96,540.00,0.50,4.50,N,9.68
2017-06-11,11.80,13.36,15.90,95.54,5.60,92.21,860.00,0.78,9.50,SE,13.05
2017-06-12,12.60,14.31,18.10,93.83,16.60,191.42,1229.00,1.78,13.70,SSE,16.57
2017-06-13,11.30,13.94,16.90,92.00,0.40,135.50,1429.00,1.12,14.10,NNE,9.12
2017-06-14,11.90,13.71,18.10,92.96,7.40,150.00,1120.00,1.25,10.20,SSE,11.80
2017-06-15,11.40,13.92,17.90,89.75,10.00,109.42,1121.00,0.81,9.10,N,13.97
2017-06-16,12.10,13.71,18.10,93.83,15.20,96.62,914.00,0.60,6.60,,0.00
2017-06-17,12.20,13.92,16.90,94.83,9.00,115.29,684.00,0.84,7.10,,0.00
2017-06-18,12.30,13.83,16.20,94.29,20.60,88.50,524.00,0.57,5.00,,0.00
2017-06-19,12.30,13.53,16.40,94.96,26.00,71.50,626.00,0.58,6.90,NNE,9.02
2017-06-20,11.30,13.62,17.20,93.31,0.20,175.06,1410.00,1.62,13.20,NNE,7.06
2017-08-01,11.50,14.74,19.20,90.30,18.20,189.70,1252.00,1.45,12.00,NNE,7.42
2017-08-02,12.10,14.35,19.90,89.88,5.40,174.17,1248.00,1.25,12.80,N,9.68
2017-08-03,11.90,13.08,14.90,92.04,0.60,87.17,592.00,0.47,5.70,NNE,7.08
2017-08-04,11.50,13.73,16.60,87.33,0.00,91.25,635.00,0.48,5.00,N,9.36
2017-08-05,11.10,14.93,19.90,80.83,2.40,306.08,1213.00,2.39,12.60,E,22.97
2017-08-06,13.00,15.39,19.10,78.12,12.00,254.42,1468.00,1.90,13.50,E,27.63
2017-08-07,12.50,14.75,18.40,77.00,2.00,288.08,1318.00,2.22,13.00,E,30.79
2017-08-08,10.60,14.60,19.40,62.08,0.00,293.79,1028.00,2.25,11.10,NE,27.90
2017-08-09,9.80,13.97,19.60,83.00,12.80,228.29,1085.00,1.93,11.60,N,9.90
2017-08-10,11.30,14.52,20.40,88.50,12.40,174.12,1273.00,1.29,13.10,N,9.32
2017-08-11,10.20,15.40,20.60,77.88,2.20,252.29,1169.00,1.89,11.80,N,13.40
2017-08-12,11.20,14.23,18.60,89.21,4.20,125.83,1369.00,1.02,13.00,E,17.70
2017-08-13,10.90,13.81,17.20,91.12,11.80,130.96,1364.00,0.95,11.30,SSE,14.80
2017-08-14,11.30,14.31,18.10,89.62,14.20,116.88,1215.00,0.80,10.90,N,6.72
2017-08-15,12.20,14.44,18.30,88.42,6.20,151.62,986.00,1.09,9.90,ENE,8.57
2017-08-16,10.90,14.84,19.60,86.08,10.00,165.00,1292.00,1.16,12.20,ENE,12.26
2017-08-17,11.10,15.27,19.70,81.00,6.60,248.04,1387.00,1.98,14.30,N,16.09
2017-08-18,12.70,15.26,19.90,79.62,2.60,194.50,1195.00,1.50,12.30,NNE,25.92
2017-08-19,11.90,15.75,20.20,75.83,0.00,256.29,1014.00,2.09,10.70,N,28.68
2017-08-20,13.60,15.28,19.10,77.50,0.00,213.92,1013.00,1.44,10.50,ENE,31.40
2017-09-01,11.50,14.74,19.20,90.30,18.20,189.70,1252.00,1.45,12.00,NNE,7.42
2017-09-02,12.10,14.35,19.90,89.88,5.40,174.17,1248.00,1.25,12.80,N,9.68
2017-09-03,11.90,13.08,14.90,92.04,0.60,87.17,592.00,0.47,5.70,NNE,7.08
2017-09-04,11.50,13.73,16.60,87.33,0.00,91.25,635.00,0.48,5.00,N,9.36
2017-09-05,11.10,14.93,19.90,80.83,2.40,306.08,1213.00,2.39,12.60,E,22.97
2017-09-06,13.00,15.39,19.10,78.12,12.00,254.42,1468.00,1.90,13.50,E,27.63
2017-09-07,12.50,14.75,18.40,77.00,2.00,288.08,1318.00,2.22,13.00,E,30.79
2017-09-08,10.60,14.60,19.40,62.08,0.00,293.79,1028.00,2.25,11.10,NE,27.90
2017-09-09,9.80,13.97,19.60,83.00,12.80,228.29,1085.00,1.93,11.60,N,9.90
2017-09-10,11.30,14.52,20.40,88.50,12.40,174.12,1273.00,1.29,13.10,N,9.32
2017-09-11,10.20,15.40,20.60,77.88,2.20,252.29,1169.00,1.89,11.80,N,13.40
2017-09-12,11.20,14.23,18.60,89.21,4.20,125.83,1369.00,1.02,13.00,E,17.70
2017-09-13,10.90,13.81,17.20,91.12,11.80,130.96,1364.00,0.95,11.30,SSE,14.80
2017-09-14,11.30,14.31,18.10,89.62,14.20,116.88,1215.00,0.80,10.90,N,6.72
2017-09-15,12.20,14.44,18.30,88.42,6.20,151.62,986.00,1.09,9.90,ENE,8.57
2017-09-16,9.80,14.30,19.10,85.75,10.80,203.42,1369.00,1.32,12.60,NNE,13.29
2017-09-17,10.90,15.25,20.70,86.29,4.80,240.50,1246.00,1.78,12.00,NNE,14.77
2017-09-18,10.10,13.72,18.50,89.54,17.60,140.21,923.00,0.89,8.20,NNE,10.88
2017-09-19,10.10,13.98,18.20,90.25,7.40,155.08,1095.00,1.01,10.20,,0.00
2017-09-20,10.90,14.47,18.60,93.12,22.20,123.96,1046.00,0.80,10.20,N,8.57
2017-09-21,12.90,14.40,17.60,94.96,13.80,89.04,1229.00,0.64,10.00,S,5.00
2017-09-22,12.10,14.46,19.70,92.38,8.00,139.67,1322.00,1.18,13.90,NNE,7.70
2017-09-23,11.80,14.18,17.80,90.00,2.20,133.12,1415.00,1.13,14.20,E,14.14
2017-09-24,12.90,14.64,17.40,84.54,0.40,165.42,981.00,1.47,13.40,ENE,21.61
2017-09-25,12.60,14.07,16.70,92.42,10.40,88.38,647.00,0.56,6.40,SSE,6.96
2017-09-26,10.90,13.85,18.70,94.00,12.40,113.75,942.00,0.69,8.30,N,8.64
2017-09-27,11.90,14.56,19.20,91.96,24.00,149.08,1234.00,1.08,11.10,N,8.61
2017-09-28,11.20,14.10,18.40,92.54,30.60,101.42,1058.00,0.72,11.80,NNE,10.32
2017-09-29,12.20,14.02,17.80,93.75,8.40,86.12,417.00,0.47,3.00,SSE,4.40
2017-09-30,10.70,13.98,17.80,91.75,1.40,102.92,1000.00,0.44,7.40,NNE,8.77
2017-10-01,11.60,14.40,18.90,90.79,0.20,137.83,1248.00,1.12,12.20,SE,14.71
2017-10-02,10.30,13.51,18.10,92.50,13.00,102.75,1271.00,0.55,11.50,SE,9.10
2017-10-03,10.50,13.92,19.10,91.88,0.00,180.33,1100.00,1.50,10.20,ESE,11.04
2017-10-04,11.60,15.37,19.80,87.62,2.80,248.17,1179.00,1.90,11.50,SE,14.16
2017-10-05,11.40,14.84,20.50,91.79,45.40,146.08,1209.00,1.20,12.10,N,10.07
2017-10-06,10.70,14.46,19.40,87.92,7.40,151.67,1278.00,1.02,11.50,SE,15.02
2017-10-07,10.60,14.35,19.30,84.96,0.00,255.54,1301.00,1.83,12.00,N,10.98
2017-10-08,10.40,14.43,20.00,85.50,5.60,258.46,1148.00,1.81,11.00,N,9.86
2017-10-09,9.50,14.67,19.60,81.00,0.20,200.50,1327.00,1.63,13.20,N,15.14
2017-10-10,12.10,15.60,20.10,77.38,0.20,257.62,1121.00,1.91,11.50,ENE,24.49
2017-10-11,11.40,14.86,19.20,78.29,0.00,199.17,1178.00,1.63,12.10,ENE,25.07
2017-10-12,9.80,14.04,19.30,82.54,0.00,163.79,900.00,1.17,8.60,N,9.43
2017-10-13,8.80,14.52,21.10,75.88,0.00,180.67,1183.00,1.35,10.70,NNE,12.89
2017-10-14,10.60,15.44,20.00,68.08,0.00,254.71,1011.00,2.08,10.80,ENE,27.59
2017-10-15,10.70,15.19,19.70,80.08,0.80,127.21,1095.00,1.04,10.10,NNE,20.67
2017-10-16,11.90,15.39,19.70,76.96,0.00,225.46,1069.00,1.70,10.30,ENE,27.70
2017-10-17,12.00,14.70,19.20,87.67,0.60,129.92,1262.00,0.87,10.60,N,7.06
2017-10-18,10.60,14.49,18.60,88.46,0.20,128.71,601.00,0.82,5.50,SE,15.44
2017-10-19,10.80,14.35,19.70,83.29,0.00,148.96,1317.00,0.99,9.70,E,20.90
2017-10-20,10.50,14.59,19.30,81.08,0.00,205.96,1099.00,1.69,11.10,E,20.71
2017-10-21,11.60,14.38,19.10,78.21,0.00,191.25,1306.00,1.62,12.30,NNE,28.39
2017-10-22,9.90,14.58,18.70,79.08,0.00,210.00,1315.00,1.68,12.60,NNE,29.60
2017-10-23,10.20,14.68,19.90,77.29,0.00,222.12,1030.00,1.87,10.50,NNE,27.01
2017-10-24,12.40,14.96,19.50,77.00,0.00,228.17,1049.00,1.97,10.60,N,30.83
2017-10-25,11.70,14.09,17.80,77.79,0.20,178.71,1158.00,1.50,11.00,N,33.24
2017-10-26,10.60,13.72,18.60,70.46,0.00,151.08,1174.00,1.13,10.40,N,28.44
2017-10-27,9.10,12.93,17.80,74.92,0.00,167.00,1118.00,1.23,10.10,NNE,28.17
2017-10-28,9.60,13.77,18.10,78.25,0.00,198.75,1230.00,1.46,10.50,NNE,21.84
2017-10-29,8.40,13.09,19.40,82.38,0.00,180.83,1202.00,1.19,10.30,N,9.99
2017-10-30,8.60,13.49,21.10,74.83,0.00,236.58,895.00,1.59,8.60,N,12.90
2017-10-31,8.70,15.10,21.60,73.12,0.00,259.38,907.00,1.81,9.50,E,27.70
2017-11-15,15.60,19.74,20.90,87.25,0.00,34.88,69.00,0.00,0.00,SSE,4.42
2017-11-16,14.40,18.93,24.00,82.21,0.00,124.92,1085.00,0.68,7.80,NNE,21.47
2017-11-17,14.20,18.94,25.50,82.33,0.00,181.42,1039.00,1.10,7.90,NNE,13.86
2017-11-18,13.20,17.95,23.70,83.96,0.00,223.04,1215.00,1.10,8.00,NNE,14.27
2017-11-19,10.30,17.51,23.60,64.50,0.00,234.83,838.00,1.38,7.20,NNE,32.85
2017-11-20,15.10,18.54,22.30,77.62,0.00,191.21,1086.00,1.25,9.00,NNE,32.87
2017-11-21,13.40,17.82,22.80,79.12,0.00,236.42,944.00,1.40,7.50,SSE,21.32
2017-11-22,13.30,17.97,22.80,81.12,0.00,177.67,1053.00,0.90,7.40,NNE,19.09
2017-11-23,14.30,17.93,22.30,80.88,1.00,141.62,1065.00,0.79,7.00,NNE,21.72
2017-11-24,12.60,17.36,22.40,84.54,0.00,192.67,889.00,1.14,7.10,SSE,20.90
2017-11-25,12.40,17.89,22.80,84.54,0.00,189.25,967.00,1.05,7.10,N,10.68
2017-11-26,13.50,18.45,25.10,71.38,0.00,228.71,835.00,1.12,6.20,N,28.72
2017-11-27,11.40,17.48,24.10,60.17,0.00,235.71,824.00,1.26,6.70,N,16.63
2017-11-28,12.70,18.15,24.80,68.42,0.00,230.75,879.00,1.21,6.70,NNE,14.73
2017-11-29,13.90,19.32,26.10,69.83,0.00,225.08,807.00,1.20,6.70,NNE,18.92
2017-11-30,12.60,17.90,23.70,77.62,0.00,233.08,893.00,1.30,6.90,NNE,21.17
2017-12-01,16.50,19.00,23.20,79.50,0.20,206.50,858.00,1.28,7.20,NNE,40.56
2017-12-02,16.80,19.58,23.10,78.75,0.00,228.62,888.00,1.35,7.50,NNE,52.11
